"Town","FIPS","Year","Measure Type","Variable","Value"
"Deep River","0900719130","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",38.69
"Deep River","0900719130","2007-2011","Number","Lung Cancer Deaths",9
"Deep River","0900719130","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",-6666
"Deep River","0900719130","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",34.56
"Deep River","0900719130","2008-2012","Number","Lung Cancer Deaths",8
"Derby","0900919550","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",52.39
"Derby","0900919550","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",63.93
"Derby","0900919550","2006-2010","Number","Lung Cancer Deaths",41
"Derby","0900919550","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",58.44
"Derby","0900919550","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",65.4
"Derby","0900919550","2007-2011","Number","Lung Cancer Deaths",42
"Derby","0900919550","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",53.34
"Derby","0900919550","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",68.21
"Derby","0900919550","2008-2012","Number","Lung Cancer Deaths",44
"Durham","0900720810","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",-6666
"Durham","0900720810","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",35.65
"Durham","0900720810","2006-2010","Number","Lung Cancer Deaths",13
"Durham","0900720810","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",-6666
"Durham","0900720810","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",35.41
"Durham","0900720810","2007-2011","Number","Lung Cancer Deaths",13
"Durham","0900720810","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",-6666
"Durham","0900720810","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",37.91
"Durham","0900720810","2008-2012","Number","Lung Cancer Deaths",14
"Eastford","0901521860","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",-6666
"Eastford","0901521860","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",24.6
"Eastford","0901521860","2006-2010","Number","Lung Cancer Deaths",2
"Eastford","0901521860","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",-6666
"Eastford","0901521860","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",24.97
"Eastford","0901521860","2007-2011","Number","Lung Cancer Deaths",2
"Eastford","0901521860","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",-6666
"Eastford","0901521860","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",22.86
"Eastford","0901521860","2008-2012","Number","Lung Cancer Deaths",2
"East Granby","0900322070","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",47.95
"East Granby","0900322070","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",62
"East Granby","0900322070","2006-2010","Number","Lung Cancer Deaths",16
"East Granby","0900322070","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",53.71
"East Granby","0900322070","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",59.35
"East Granby","0900322070","2007-2011","Number","Lung Cancer Deaths",15
"East Granby","0900322070","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",-6666
"East Granby","0900322070","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",46.62
"East Granby","0900322070","2008-2012","Number","Lung Cancer Deaths",12
"East Haddam","0900722280","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",33
"East Haddam","0900722280","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",35.41
"East Haddam","0900722280","2006-2010","Number","Lung Cancer Deaths",16
"East Haddam","0900722280","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",31.51
"East Haddam","0900722280","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",33.08
"East Haddam","0900722280","2007-2011","Number","Lung Cancer Deaths",15
"East Haddam","0900722280","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",-6666
"East Haddam","0900722280","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",26.31
"East Haddam","0900722280","2008-2012","Number","Lung Cancer Deaths",12
"East Hampton","0900722490","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",71.02
"East Hampton","0900722490","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",54.3
"East Hampton","0900722490","2006-2010","Number","Lung Cancer Deaths",35
"East Hampton","0900722490","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",68.15
"East Hampton","0900722490","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",60.34
"East Hampton","0900722490","2007-2011","Number","Lung Cancer Deaths",39
"East Hampton","0900722490","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",55.36
"East Hampton","0900722490","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",58.67
"East Hampton","0900722490","2008-2012","Number","Lung Cancer Deaths",38
"East Hartford","0900322630","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",57.94
"East Hartford","0900322630","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",64.74
"East Hartford","0900322630","2006-2010","Number","Lung Cancer Deaths",165
"East Hartford","0900322630","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",50.77
"East Hartford","0900322630","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",58.33
"East Hartford","0900322630","2007-2011","Number","Lung Cancer Deaths",149
"East Hartford","0900322630","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",47.61
"East Hartford","0900322630","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",53.84
"East Hartford","0900322630","2008-2012","Number","Lung Cancer Deaths",138
"East Haven","0900922910","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",59.76
"East Haven","0900922910","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",83.24
"East Haven","0900922910","2006-2010","Number","Lung Cancer Deaths",121
"East Haven","0900922910","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",59.72
"East Haven","0900922910","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",79.59
"East Haven","0900922910","2007-2011","Number","Lung Cancer Deaths",116
"East Haven","0900922910","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",51.92
"East Haven","0900922910","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",71.09
"East Haven","0900922910","2008-2012","Number","Lung Cancer Deaths",104
"East Lyme","0901123400","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",44.04
"East Lyme","0901123400","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",57.69
"East Lyme","0901123400","2006-2010","Number","Lung Cancer Deaths",55
"East Lyme","0901123400","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",40.96
"East Lyme","0901123400","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",54.51
"East Lyme","0901123400","2007-2011","Number","Lung Cancer Deaths",52
"East Lyme","0901123400","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",39.28
"East Lyme","0901123400","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",54.29
"East Lyme","0901123400","2008-2012","Number","Lung Cancer Deaths",52
"Easton","0900123890","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",-6666
"Easton","0900123890","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",37.82
"Easton","0900123890","2006-2010","Number","Lung Cancer Deaths",14
"Easton","0900123890","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",-6666
"Easton","0900123890","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",34.89
"Easton","0900123890","2007-2011","Number","Lung Cancer Deaths",13
"Easton","0900123890","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",-6666
"Easton","0900123890","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",37.32
"Easton","0900123890","2008-2012","Number","Lung Cancer Deaths",14
"East Windsor","0900324800","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",71.67
"East Windsor","0900324800","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",84.24
"East Windsor","0900324800","2006-2010","Number","Lung Cancer Deaths",46
"East Windsor","0900324800","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",80.66
"East Windsor","0900324800","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",92.53
"East Windsor","0900324800","2007-2011","Number","Lung Cancer Deaths",51
"East Windsor","0900324800","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",64.86
"East Windsor","0900324800","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",82.42
"East Windsor","0900324800","2008-2012","Number","Lung Cancer Deaths",46
"Ellington","0901325360","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",57.37
"Ellington","0901325360","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",52.53
"Ellington","0901325360","2006-2010","Number","Lung Cancer Deaths",40
"Ellington","0901325360","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",56.01
"Ellington","0901325360","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",51.97
"Ellington","0901325360","2007-2011","Number","Lung Cancer Deaths",40
"Ellington","0901325360","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",46.53
"Ellington","0901325360","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",47.41
"Ellington","0901325360","2008-2012","Number","Lung Cancer Deaths",37
"Enfield","0900325990","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",49.11
"Enfield","0900325990","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",59.83
"Enfield","0900325990","2006-2010","Number","Lung Cancer Deaths",134
"Enfield","0900325990","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",51.25
"Enfield","0900325990","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",61.68
"Enfield","0900325990","2007-2011","Number","Lung Cancer Deaths",138
"Enfield","0900325990","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",55.6
"Enfield","0900325990","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",67.62
"Enfield","0900325990","2008-2012","Number","Lung Cancer Deaths",151
"Essex","0900726270","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",52.18
"Essex","0900726270","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",77.77
"Essex","0900726270","2006-2010","Number","Lung Cancer Deaths",26
"Essex","0900726270","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",65.23
"Essex","0900726270","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",98.55
"Essex","0900726270","2007-2011","Number","Lung Cancer Deaths",33
"Essex","0900726270","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",58.27
"Essex","0900726270","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",101.77
"Essex","0900726270","2008-2012","Number","Lung Cancer Deaths",34
"Fairfield","0900126620","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",38.91
"Fairfield","0900126620","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",46.66
"Fairfield","0900126620","2006-2010","Number","Lung Cancer Deaths",137
"Fairfield","0900126620","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",34.5
"Fairfield","0900126620","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",42.99
"Fairfield","0900126620","2007-2011","Number","Lung Cancer Deaths",127
"Fairfield","0900126620","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",33.6
"Fairfield","0900126620","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",41.68
"Fairfield","0900126620","2008-2012","Number","Lung Cancer Deaths",124
"Farmington","0900327600","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",33.18
"Farmington","0900327600","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",45.48
"Farmington","0900327600","2006-2010","Number","Lung Cancer Deaths",57
"Farmington","0900327600","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",32.42
"Farmington","0900327600","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",47.65
"Farmington","0900327600","2007-2011","Number","Lung Cancer Deaths",60
"Farmington","0900327600","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",29.88
"Farmington","0900327600","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",44.98
"Farmington","0900327600","2008-2012","Number","Lung Cancer Deaths",57
"Franklin","0901129910","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",-6666
"Franklin","0901129910","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",41.58
"Franklin","0901129910","2006-2010","Number","Lung Cancer Deaths",4
"Franklin","0901129910","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",-6666
"Franklin","0901129910","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",30.64
"Franklin","0901129910","2007-2011","Number","Lung Cancer Deaths",3
"Franklin","0901129910","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",-6666
"Franklin","0901129910","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",52.03
"Franklin","0901129910","2008-2012","Number","Lung Cancer Deaths",5
"Glastonbury","0900331240","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",37.26
"Glastonbury","0900331240","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",40.02
"Glastonbury","0900331240","2006-2010","Number","Lung Cancer Deaths",68
"Glastonbury","0900331240","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",32.75
"Glastonbury","0900331240","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",36.29
"Glastonbury","0900331240","2007-2011","Number","Lung Cancer Deaths",62
"Glastonbury","0900331240","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",28.4
"Glastonbury","0900331240","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",33.11
"Glastonbury","0900331240","2008-2012","Number","Lung Cancer Deaths",57
"Goshen","0900532290","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",-6666
"Goshen","0900532290","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",67.8
"Goshen","0900532290","2006-2010","Number","Lung Cancer Deaths",10
"Goshen","0900532290","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",-6666
"Goshen","0900532290","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",54.11
"Goshen","0900532290","2007-2011","Number","Lung Cancer Deaths",8
"Goshen","0900532290","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",-6666
"Goshen","0900532290","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",53.82
"Goshen","0900532290","2008-2012","Number","Lung Cancer Deaths",8
"Granby","0900332640","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",42.92
"Granby","0900332640","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",44.95
"Granby","0900332640","2006-2010","Number","Lung Cancer Deaths",25
"Granby","0900332640","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",36.37
"Granby","0900332640","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",42.89
"Granby","0900332640","2007-2011","Number","Lung Cancer Deaths",24
"Granby","0900332640","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",37
"Granby","0900332640","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",44.31
"Granby","0900332640","2008-2012","Number","Lung Cancer Deaths",25
"Greenwich","0900133620","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",27.58
"Greenwich","0900133620","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",36.51
"Greenwich","0900133620","2006-2010","Number","Lung Cancer Deaths",111
"Greenwich","0900133620","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",28.1
"Greenwich","0900133620","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",37.04
"Greenwich","0900133620","2007-2011","Number","Lung Cancer Deaths",113
"Greenwich","0900133620","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",26.12
"Greenwich","0900133620","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",35.9
"Greenwich","0900133620","2008-2012","Number","Lung Cancer Deaths",110
"Griswold","0901133900","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",61.9
"Griswold","0901133900","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",71.34
"Griswold","0901133900","2006-2010","Number","Lung Cancer Deaths",42
"Griswold","0901133900","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",57.23
"Griswold","0901133900","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",64.21
"Griswold","0901133900","2007-2011","Number","Lung Cancer Deaths",38
"Griswold","0901133900","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",64.91
"Griswold","0901133900","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",61.92
"Griswold","0901133900","2008-2012","Number","Lung Cancer Deaths",37
"Groton","0901134250","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",44.73
"Groton","0901134250","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",45.21
"Groton","0901134250","2006-2010","Number","Lung Cancer Deaths",91
"Groton","0901134250","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",39.58
"Groton","0901134250","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",40.31
"Groton","0901134250","2007-2011","Number","Lung Cancer Deaths",81
"Groton","0901134250","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",32.41
"Groton","0901134250","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",35.4
"Groton","0901134250","2008-2012","Number","Lung Cancer Deaths",71
"Guilford","0900934950","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",38.3
"Guilford","0900934950","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",50.4
"Guilford","0900934950","2006-2010","Number","Lung Cancer Deaths",56
"Guilford","0900934950","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",34.59
"Guilford","0900934950","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",48.49
"Guilford","0900934950","2007-2011","Number","Lung Cancer Deaths",54
"Guilford","0900934950","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",31.63
"Guilford","0900934950","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",44.69
"Guilford","0900934950","2008-2012","Number","Lung Cancer Deaths",50
"Haddam","0900735230","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",62.9
"Haddam","0900735230","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",56.2
"Haddam","0900735230","2006-2010","Number","Lung Cancer Deaths",23
"Haddam","0900735230","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",56.18
"Haddam","0900735230","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",50.8
"Haddam","0900735230","2007-2011","Number","Lung Cancer Deaths",21
"Haddam","0900735230","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",54.32
"Haddam","0900735230","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",57.53
"Haddam","0900735230","2008-2012","Number","Lung Cancer Deaths",24
"Hamden","0900935650","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",41.23
"Hamden","0900935650","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",53.07
"Hamden","0900935650","2006-2010","Number","Lung Cancer Deaths",160
"Hamden","0900935650","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",39.91
"Hamden","0900935650","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",50.21
"Hamden","0900935650","2007-2011","Number","Lung Cancer Deaths",152
"Hamden","0900935650","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",34.94
"Hamden","0900935650","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",43.31
"Hamden","0900935650","2008-2012","Number","Lung Cancer Deaths",132
"Hampton","0901536000","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",-6666
"Hampton","0901536000","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",42.92
"Hampton","0901536000","2006-2010","Number","Lung Cancer Deaths",4
"Hampton","0901536000","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",-6666
"Hampton","0901536000","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",43.31
"Hampton","0901536000","2007-2011","Number","Lung Cancer Deaths",4
"Hampton","0901536000","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",-6666
"Hampton","0901536000","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",42.92
"Hampton","0901536000","2008-2012","Number","Lung Cancer Deaths",4
"Hartford","0900337070","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",40.43
"Hartford","0900337070","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",30.94
"Hartford","0900337070","2006-2010","Number","Lung Cancer Deaths",193
"Hartford","0900337070","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",39.44
"Hartford","0900337070","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",29.96
"Hartford","0900337070","2007-2011","Number","Lung Cancer Deaths",187
"Hartford","0900337070","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",40.31
"Hartford","0900337070","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",29.81
"Hartford","0900337070","2008-2012","Number","Lung Cancer Deaths",186
"Hartland","0900337140","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",-6666
"Hartland","0900337140","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",19.91
"Hartland","0900337140","2006-2010","Number","Lung Cancer Deaths",2
"Hartland","0900337140","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",-6666
"Hartland","0900337140","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",9.27
"Hartland","0900337140","2007-2011","Number","Lung Cancer Deaths",1
"Hartland","0900337140","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",-6666
"Hartland","0900337140","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",9.46
"Hartland","0900337140","2008-2012","Number","Lung Cancer Deaths",1
"Harwinton","0900537280","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",-6666
"Harwinton","0900537280","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",32.04
"Harwinton","0900537280","2006-2010","Number","Lung Cancer Deaths",9
"Harwinton","0900537280","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",-6666
"Harwinton","0900537280","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",39.16
"Harwinton","0900537280","2007-2011","Number","Lung Cancer Deaths",11
"Harwinton","0900537280","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",-6666
"Harwinton","0900537280","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",39.02
"Harwinton","0900537280","2008-2012","Number","Lung Cancer Deaths",11
"Hebron","0901337910","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",86.73
"Hebron","0901337910","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",37.61
"Hebron","0901337910","2006-2010","Number","Lung Cancer Deaths",18
"Hebron","0901337910","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",131.17
"Hebron","0901337910","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",41.58
"Hebron","0901337910","2007-2011","Number","Lung Cancer Deaths",20
"Hebron","0901337910","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",48.7
"Hebron","0901337910","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",33.02
"Hebron","0901337910","2008-2012","Number","Lung Cancer Deaths",16
"Kent","0900540290","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",-6666
"Kent","0900540290","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",53.67
"Kent","0900540290","2006-2010","Number","Lung Cancer Deaths",8
"Kent","0900540290","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",-6666
"Kent","0900540290","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",46.95
"Kent","0900540290","2007-2011","Number","Lung Cancer Deaths",7
"Kent","0900540290","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",-6666
"Kent","0900540290","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",53.75
"Kent","0900540290","2008-2012","Number","Lung Cancer Deaths",8
"Killingly","0901540500","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",65.56
"Killingly","0901540500","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",63.41
"Killingly","0901540500","2006-2010","Number","Lung Cancer Deaths",55
"Killingly","0901540500","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",63.91
"Killingly","0901540500","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",67.98
"Killingly","0901540500","2007-2011","Number","Lung Cancer Deaths",59
"Killingly","0901540500","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",58.11
"Killingly","0901540500","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",66.77
"Killingly","0901540500","2008-2012","Number","Lung Cancer Deaths",58
"Killingworth","0900740710","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",57.81
"Killingworth","0900740710","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",64.74
"Killingworth","0900740710","2006-2010","Number","Lung Cancer Deaths",21
"Killingworth","0900740710","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",52.65
"Killingworth","0900740710","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",61.55
"Killingworth","0900740710","2007-2011","Number","Lung Cancer Deaths",20
"Killingworth","0900740710","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",47.9
"Killingworth","0900740710","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",55.19
"Killingworth","0900740710","2008-2012","Number","Lung Cancer Deaths",18
"Lebanon","0901142390","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",-6666
"Lebanon","0901142390","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",35.85
"Lebanon","0901142390","2006-2010","Number","Lung Cancer Deaths",13
"Lebanon","0901142390","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",-6666
"Lebanon","0901142390","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",35.77
"Lebanon","0901142390","2007-2011","Number","Lung Cancer Deaths",13
"Lebanon","0901142390","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",41.58
"Lebanon","0901142390","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",43.8
"Lebanon","0901142390","2008-2012","Number","Lung Cancer Deaths",16
"Ledyard","0901142600","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",48.65
"Ledyard","0901142600","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",47.93
"Ledyard","0901142600","2006-2010","Number","Lung Cancer Deaths",36
"Ledyard","0901142600","2007-2011","AAMR (per 100,000)","Lung Cancer Deaths",40.75
"Ledyard","0901142600","2007-2011","Crude Rate (per 100,000)","Lung Cancer Deaths",43.95
"Ledyard","0901142600","2007-2011","Number","Lung Cancer Deaths",33
"Ledyard","0901142600","2008-2012","AAMR (per 100,000)","Lung Cancer Deaths",35.08
"Ledyard","0901142600","2008-2012","Crude Rate (per 100,000)","Lung Cancer Deaths",37.21
"Ledyard","0901142600","2008-2012","Number","Lung Cancer Deaths",28
"Lisbon","0901143230","2006-2010","AAMR (per 100,000)","Lung Cancer Deaths",-6666
"Lisbon","0901143230","2006-2010","Crude Rate (per 100,000)","Lung Cancer Deaths",65.03
